Date,AGT,AD,WEED,CSH.UN,CSU,DOL,H,KXS,MFI,NPI,PKI,RY,SU,SPB,TCS,TVK,X,ZYME,Market,RiskFree
1/29/2015,0.275321241,-0.271628203,-0.095,0.050188287,0.483288126,0.271505596,NA,1.507733333,0.137925166,0.229023227,0.098924376,0.021127966,-0.060457096,-0.065950157,-0.205210657,0.209898852,-0.099382537,NA,0.15545672,1.516
1/30/2015,0.285140213,-0.235221769,-0.090452261,0.053525851,0.466207032,0.258037555,NA,1.450526368,0.151617641,0.197349663,0.051252689,0.036250801,-0.133405206,-0.112127229,-0.195712484,0.229661197,-0.103467161,NA,0.144323931,1.515
2/2/2015,0.262212075,-0.263908511,-0.095,0.046890563,0.391364296,0.243250806,NA,1.403925547,0.100115211,0.209152359,0.039858209,0.002596976,-0.182382574,-0.150105473,-0.191388404,0.231897192,-0.144895795,NA,0.118973905,1.515
2/3/2015,0.269608103,-0.266711314,-0.095,0.027064587,0.319732908,0.23827124,NA,1.349479096,0.094294406,0.205859657,0.013944154,-0.022291351,-0.17686386,-0.141157262,-0.204291592,0.151224164,-0.136596287,NA,0.101660416,1.501
2/4/2015,0.273676317,-0.25843889,-0.081218274,0.028967575,0.262918742,0.253176093,NA,1.25879912,0.054437814,0.223607161,0.030698408,-0.00109864,-0.124203165,-0.13003444,-0.183443423,0.190540511,-0.099138074,NA,0.106202927,1.471
2/5/2015,0.303508038,-0.269780032,-0.071794872,0.032188914,0.199376503,0.249776607,NA,0.946355287,0.086740395,0.206825313,0.018490912,-0.015717866,-0.146678868,-0.141644294,-0.199995422,0.175199525,-0.115752093,NA,0.078568628,1.469
2/6/2015,0.322893205,-0.292174832,0.263681592,0.026817438,0.197129912,0.214665405,NA,0.777948615,0.043022732,0.205811983,-0.010576758,-0.049883792,-0.16444804,-0.164116224,-0.199078936,0.180004938,-0.150284469,NA,0.075088298,1.429
2/9/2015,0.330502587,-0.299409918,-0.090452261,0.0242365,0.253292542,0.200647683,NA,0.746329215,0.067289668,0.16406853,-0.067817238,-0.076515101,-0.2136371,-0.202954662,-0.214340364,0.200219452,-0.166184588,NA,0.040954684,1.369
2/10/2015,0.296417849,-0.296250162,-0.095,0.015396744,0.217948562,0.206094792,NA,0.655072287,0.099338979,0.150652894,-0.064077823,-0.096548101,-0.20663713,-0.211154235,-0.230939931,0.159614379,-0.191494366,NA,0.025527171,1.366
2/11/2015,0.315433375,-0.303083767,0.297979798,0.003028226,0.213895586,0.177867602,NA,0.59077805,0.081687023,0.134495098,-0.082316078,-0.1163758,-0.21102907,-0.226449771,-0.213849626,0.134709014,-0.215745973,NA,0.03631398,1.395
2/12/2015,0.366721871,-0.272348952,-0.062176166,0.000659265,0.226384863,0.194186913,NA,0.529949587,0.053860912,0.139981654,-0.076516773,-0.0841011,-0.193252913,-0.221947495,-0.189937219,0.161773727,-0.199631455,NA,0.02335042,1.453
2/13/2015,0.385735618,-0.25151183,-0.071794872,0.004993566,0.273893599,0.25039267,NA,0.745913171,0.073866989,0.162066352,-0.089861647,-0.066282009,-0.187872482,-0.207290187,-0.170713781,0.130397317,-0.186437665,NA,0.049718426,1.451
2/17/2015,0.363226628,-0.211396322,-0.062176166,0.018846795,0.325272123,0.264455164,NA,0.7102247,0.067736441,0.208500387,-0.07596227,-0.047530957,-0.133136566,-0.183390199,-0.168926697,0.167459672,-0.167132532,NA,0.067254388,1.428
2/18/2015,0.410325062,-0.221931257,0.217391304,0.030529629,0.317087241,0.28211989,NA,0.749431605,0.071035877,0.20297795,-0.052462225,-0.035564403,-0.115323183,-0.195044253,-0.181391947,0.180222329,-0.147289427,NA,0.094507137,1.487
2/19/2015,0.384150828,-0.20776358,0.1,0.033754501,0.30730033,0.271500855,NA,0.793809822,0.063402593,0.218669618,-0.057322805,-0.037277353,-0.118618405,-0.240469535,-0.218706349,0.182107619,-0.153198089,NA,0.082583753,1.447
2/20/2015,0.401595043,-0.200938135,0.195918367,0.053494307,0.338374568,0.261381589,NA,0.835691511,0.04358655,0.250772985,-0.040759625,-0.032666668,-0.090991602,-0.271879667,-0.222070296,0.166167539,-0.163237421,NA,0.09527744,1.43
2/23/2015,0.31479828,-0.195931528,0.26,0.043612024,0.355938434,0.257355802,NA,0.825688111,0.036858911,0.224683447,-0.07937148,-0.033275978,-0.126645648,-0.307954281,-0.183393574,0.166167539,-0.172570191,NA,0.086622492,1.376
2/24/2015,0.260920023,-0.202788432,0.345454545,0.055971277,0.368662042,0.27271197,NA,0.787204815,0.01869424,0.210604198,-0.056688392,-0.05754113,-0.111323598,-0.312914758,-0.235097185,0.150781667,-0.169016259,NA,0.082852189,1.384
2/25/2015,0.287008014,-0.192633994,0.28125,0.060983367,0.354630929,0.265147616,NA,0.600166514,0.034383675,0.158527254,-0.066447624,-0.091256116,-0.102606301,-0.309576716,-0.243847162,0.142966397,-0.187251692,NA,0.06196526,1.309
2/26/2015,0.283689173,-0.201189744,0.306306306,0.067668365,0.280113713,0.269817621,NA,0.53550408,0.05719368,0.159782045,-0.061653415,-0.087584886,-0.111345678,-0.30577048,-0.233439531,0.184869002,-0.187886403,NA,0.059754615,1.309
2/27/2015,0.305322464,-0.194036936,0.353211009,0.06085986,0.351312758,0.277466964,NA,0.576630732,0.019174364,0.187579183,-0.072298552,-0.07999146,-0.090493755,-0.305344941,-0.254088228,0.141630648,-0.170131024,NA,0.069175193,1.339
3/2/2015,0.331970259,-0.223144885,0.386046512,0.080581872,0.33297902,0.289906304,NA,0.63625,0.082784644,0.224544205,-0.059315685,-0.064664473,-0.071409343,-0.28827704,-0.254088228,0.180004938,-0.167663338,NA,0.088531548,1.294
3/3/2015,0.322219195,-0.212859349,0.37962963,0.112518478,0.333311837,0.252622197,NA,0.580090127,0.152223024,0.252331924,-0.058834407,-0.050473738,-0.081625917,-0.26897319,-0.257331312,0.130004583,-0.176713025,NA,0.088008754,1.37
3/4/2015,0.364256192,-0.208396556,0.358139535,0.140212254,0.310164752,0.215904757,NA,0.47586211,0.165271186,0.25059357,-0.001912618,-0.042079043,-0.076897946,-0.288009076,-0.279095074,0.115411578,-0.160864099,NA,0.083660095,1.409
3/5/2015,0.365512493,-0.20573713,0.365740741,0.12395349,0.238052542,0.225079064,NA,0.4036,0.184170908,0.270520463,-0.031190135,-0.034301159,-0.060467854,-0.264384635,-0.254088228,0.139191375,-0.136762674,NA,0.083055579,1.372
3/6/2015,0.391571746,-0.17567898,0.350230415,0.151665731,0.237272847,0.222825746,NA,0.485444915,0.215864525,0.29193041,-0.032470955,-0.023696627,-0.032146321,-0.26414092,-0.286519184,0.148378602,-0.140145747,NA,0.096274138,1.355
3/9/2015,0.447277072,-0.195101162,0.309090909,0.154738504,0.203100245,0.219123415,NA,0.530612245,0.211414799,0.325235714,-0.058474169,-0.014269559,-0.013772241,-0.27109857,-0.299417222,0.188672657,-0.144468841,NA,0.099541487,1.448
3/10/2015,0.474458649,-0.130779446,0.331775701,0.1826742,0.222631019,0.232456138,NA,0.484599671,0.251150451,0.324762085,0.000215551,0.008907683,0.00312755,-0.271016536,-0.297186036,0.169653934,-0.143622524,NA,0.115238006,1.443
3/11/2015,0.512624479,-0.143001994,0.328638498,0.177414085,0.171940251,0.23772129,NA,0.42399992,0.23594672,0.302296582,-0.007019631,0.005468831,-0.016836485,-0.288559269,-0.303104574,0.150634986,-0.163158494,NA,0.101562825,1.443
3/12/2015,0.480133952,-0.138413998,0.320754717,0.177986191,0.180596081,0.244233585,NA,0.462040816,0.258772243,0.300577966,-0.017922071,0.014394823,0.010876295,-0.294687647,-0.275708715,0.156722894,-0.119187318,NA,0.110073113,1.383
3/13/2015,0.486012033,-0.108543524,0.30952381,0.190085457,0.204626788,0.240690412,NA,0.466748708,0.272602107,0.294427549,-0.04003519,0.023240032,0.016697573,-0.294151579,-0.274627725,0.141614263,-0.121483932,NA,0.112964174,1.36
3/16/2015,0.446233429,-0.099011827,0.28708134,0.202288399,0.162901643,0.246383693,NA,0.404228756,0.251661976,0.308779362,-0.055681919,0.019844153,0.048906672,-0.306633775,-0.293951405,0.139285222,-0.122194147,NA,0.102507598,1.341
3/17/2015,0.446141687,-0.074648475,0.297029703,0.198180712,0.179188227,0.258808811,NA,0.453024472,0.247422844,0.310490645,-0.052727587,0.02199264,0.062785926,-0.303019946,-0.27742051,0.150328528,-0.122911686,NA,0.112166624,1.313
3/18/2015,0.452643311,-0.093078249,0.268867925,0.203249487,0.187193575,0.249534578,NA,0.362504978,0.251268,0.313331744,-0.073403747,0.041848474,0.051181854,-0.29501834,-0.301232111,0.188672657,-0.11844818,NA,0.105569747,1.269
3/19/2015,0.335371203,-0.077907236,0.287735849,0.197812057,0.130905653,0.234029182,NA,0.329775105,0.24135081,0.299408388,-0.087775036,0.037292687,0.050280656,-0.290082689,-0.307172237,0.168909917,-0.117497973,NA,0.089527271,1.216
3/20/2015,0.368656036,-0.129011692,0.285714286,0.200016917,0.176659984,0.246644711,NA,0.320861766,0.226320301,0.301493242,-0.050261554,0.028473972,0.058129443,-0.291584812,-0.314771636,0.170047654,-0.113957278,NA,0.092714459,1.231
3/23/2015,0.349601251,-0.114400267,0.280952381,0.180118688,0.187596123,0.251434179,NA,0.317507467,0.199195341,0.290859018,-0.052308165,0.01697686,0.048676364,-0.298993836,-0.311381717,0.139378922,-0.120582348,NA,0.085289391,1.268
3/24/2015,0.284703612,-0.135202129,0.263681592,0.160360057,0.183403037,0.213505132,NA,0.311475421,0.170231558,0.288020326,-0.059802794,0.014915264,0.021579361,-0.311928223,-0.301781292,0.157565612,-0.119759038,NA,0.071310468,1.215
3/25/2015,0.321453089,-0.13233951,0.262135922,0.16418456,0.254089071,0.182919115,NA,0.336731025,0.16386268,0.274301698,-0.085485143,0.014555679,0.024496744,-0.324566538,-0.284254248,0.147838092,-0.111892462,NA,0.075501861,1.165
3/26/2015,0.328740387,-0.126398932,0.263414634,0.181944708,0.206958994,0.187204583,NA,0.389898256,0.171394167,0.292302153,-0.099891746,0.028771315,0.01186917,-0.332143655,-0.287851002,0.139191375,-0.126973305,NA,0.076776944,1.156
3/27/2015,0.357351076,-0.101551746,0.220095694,0.1773399,0.243496689,0.194861444,NA,0.446153899,0.166471242,0.300980293,-0.094608116,0.03877855,0.001480511,-0.30805898,-0.287851002,0.124965682,-0.115279852,NA,0.08528908,1.129
3/30/2015,0.410613385,-0.105014476,0.219047619,0.203045616,0.218353449,0.280680982,NA,0.55333575,0.180154554,0.321452151,-0.10622118,0.047667432,-0.001116014,-0.320803122,-0.298818471,0.123148014,-0.10514971,NA,0.101273499,1.013
3/31/2015,0.426720609,-0.101024477,0.242857143,0.194821624,0.223784802,0.308965854,NA,0.628301962,0.187935158,0.316126748,-0.098536805,0.023793531,0.009620296,-0.304380366,-0.277657607,0.113753612,-0.107735863,NA,0.111709139,1.1
4/1/2015,0.362847771,-0.117386366,0.233333333,0.188326206,0.264619093,0.316403897,NA,0.655005558,0.22835461,0.336735697,-0.110848966,0.027352574,-0.000767101,-0.307350466,-0.26975625,0.10482938,-0.100886801,NA,0.113175761,1.08
4/2/2015,0.369035999,-0.119141131,0.252427184,0.194951768,0.208688883,0.294648637,NA,0.658675736,0.202455052,0.342608366,-0.114384754,0.015377831,-0.055671773,-0.317659651,-0.276950703,0.097608019,-0.115048068,NA,0.102351337,1.047
4/6/2015,0.34226302,-0.089985615,0.259803922,0.178302924,0.18844545,0.285473881,NA,0.664774877,0.179084513,0.322681121,-0.14711434,0.00302339,-0.064316292,-0.340360151,-0.26408043,0.104614184,-0.124738598,NA,0.093616991,0.865
4/7/2015,0.382889601,-0.070160869,0.210526316,0.181032153,0.120524277,0.280826533,NA,0.71514458,0.191958629,0.318009003,-0.13947784,-0.008928867,-0.053065603,-0.332048085,-0.266180395,0.106440111,-0.12701123,NA,0.094404895,0.846
4/8/2015,0.421138674,-0.081287097,0.209756098,0.197725674,0.074282959,0.234194046,NA,0.679819591,0.190749841,0.331014072,-0.134745199,-0.020644634,-0.058695687,-0.319848503,-0.258075929,0.093997548,-0.118226006,NA,0.090072216,0.783
4/9/2015,0.415354237,-0.066171828,0.190243902,0.174203305,0.094464325,0.229865268,NA,0.729079098,0.194066647,0.322058351,-0.119003155,-0.013237866,-0.06008434,-0.316968783,-0.249399009,0.095844801,-0.090752499,NA,0.095597653,0.791
4/10/2015,0.379166201,-0.08535563,0.202898551,0.175144548,0.067205427,0.244589592,NA,0.699298116,0.185251106,0.294598741,-0.118335044,-0.018373335,-0.073936155,-0.313574491,-0.245760401,0.11070398,-0.08067418,NA,0.088927939,0.76
4/13/2015,0.360923258,-0.064465067,0.232673267,0.174358276,0.100761437,0.239607031,NA,0.647403109,0.181139218,0.281326583,-0.107727472,-0.014799524,-0.035925631,-0.304952057,-0.233702944,0.119883463,-0.052257658,NA,0.095265331,0.692
4/14/2015,0.403560712,-0.035657074,0.210784314,0.18011409,0.113196725,0.274247002,NA,0.69745109,0.169653396,0.282298792,-0.11084048,-0.003018062,-0.040722902,-0.282231497,-0.214564199,0.119883463,-0.033405562,NA,0.108171863,0.699
4/15/2015,0.417784864,-0.044797518,0.194174757,0.191137619,0.077311399,0.319791296,NA,0.623807934,0.14199969,0.271092629,-0.128744294,-0.006469827,-0.062440978,-0.270712286,-0.234852713,0.106951358,-0.047064297,NA,0.096810602,0.605
4/16/2015,0.425610248,-0.043657303,0.200980392,0.184695589,0.089744404,0.293995514,NA,0.488349579,0.16055891,0.260263959,-0.123666831,-0.004421808,-0.07392605,-0.266471807,-0.250920849,0.11070398,-0.020563733,NA,0.089454637,0.603
4/17/2015,0.418382256,-0.051215133,0.191176471,0.186019322,0.102396418,0.299879994,NA,0.542617535,0.180976147,0.256211673,-0.109725505,0.004466132,-0.067355146,-0.245838713,-0.258337637,0.11775416,-0.016043632,NA,0.096960271,0.588
4/20/2015,0.425254835,-0.064702037,0.262376238,0.198471186,0.099729664,0.31715666,NA,0.543624213,0.190366388,0.253114599,-0.094782883,0.005478635,-0.047227914,-0.226829946,-0.246871836,0.11047254,-0.001143566,NA,0.107780424,0.656
4/21/2015,0.478398595,-0.059059683,0.367647059,0.19883213,0.087099554,0.325775863,NA,0.554212692,0.197701395,0.249033865,-0.052301878,0.012872188,-0.05466014,-0.230727427,-0.239777793,0.094106575,-0.016707428,NA,0.119527848,0.617
4/22/2015,0.528972996,-0.057440131,0.381188119,0.189081346,0.082791152,0.313539341,NA,0.545548925,0.186381492,0.245514648,-0.042850298,0.011577325,-0.071937734,-0.215359157,-0.223336362,0.10843964,-0.008853994,NA,0.123328582,0.693
4/23/2015,0.507071267,-0.061661653,0.331683168,0.196018967,0.069466591,0.309586343,NA,0.490189414,0.186474033,0.258173525,-0.052176186,0.006701836,-0.064595757,-0.203082112,-0.216823512,0.075944776,0.001497899,NA,0.114654288,0.779
4/24/2015,0.538296519,-0.058354114,0.307317073,0.188228216,0.077936553,0.314777254,NA,0.499310345,0.186398055,0.267601996,-0.05629033,0.001320209,-0.070958372,-0.217924211,-0.213635795,0.10482938,0.0056771,NA,0.117158117,0.764
4/27/2015,0.59443188,-0.069863451,0.325,0.18634,0.081852406,0.306555377,NA,0.539857651,0.178335321,0.256040946,-0.061743645,0.006807607,-0.057666086,-0.215221784,-0.147978825,0.12715194,0.005503346,NA,0.128462668,0.726
4/28/2015,0.564138453,-0.063956559,0.31,0.200085986,0.066097083,0.315882505,NA,0.590875717,0.190910352,0.285446936,-0.048268018,0.006005353,-0.056945255,-0.205761352,-0.116882591,0.129062732,-0.004305354,NA,0.135149124,0.756
4/29/2015,0.531624886,-0.084135303,0.319796954,0.197767541,-0.004902875,0.319425424,NA,0.524125267,0.182296627,0.27676754,-0.06022055,0.003682521,-0.045422783,-0.17431351,-0.11890805,0.11024498,0.003373921,NA,0.123825162,0.703
4/30/2015,0.548266618,-0.083697753,0.293532338,0.195673911,0.044328536,0.323317107,NA,0.502345814,0.138215155,0.282085783,-0.047051282,0.015404687,-0.031614282,-0.157670396,-0.127908968,0.086776397,0.000287115,NA,0.123893174,0.733
5/1/2015,0.550525099,-0.078717137,0.3,0.201474875,0.061705551,0.319272685,NA,0.441144814,0.137449626,0.303171698,-0.017101482,0.011027396,-0.060655772,-0.086304982,-0.141174601,0.10860921,-0.013552231,NA,0.127304672,0.799
5/4/2015,0.532289547,-0.098215992,0.295,0.202104346,0.036634824,0.307286726,NA,0.557894721,0.115864737,0.308623278,-0.048346753,-0.010952914,-0.076344084,-0.094592372,-0.143464826,0.10860921,-0.02579362,NA,0.122912302,0.764
5/5/2015,0.532481176,-0.102491171,0.292929293,0.240163575,0.051838782,0.3172913,NA,0.465715315,0.204612434,0.314656669,0.014798512,-0.007716078,-0.078782978,-0.121969024,-0.123467134,0.081390152,-0.022522536,NA,0.128683018,0.852
5/6/2015,0.555221026,-0.093553279,0.317948718,0.242451283,0.036262701,0.303438256,NA,0.647327579,0.267786778,0.345866145,-0.006219617,-0.001066403,-0.074898364,-0.111943104,-0.112547088,0.033226235,-0.01075538,NA,0.146159093,0.79
5/7/2015,0.525750562,-0.091174886,0.31443299,0.264716388,0.027803424,0.291048432,NA,0.769981881,0.311766302,0.34512042,-0.003631031,0.007657793,-0.039323726,-0.15025188,-0.120412685,0.033384637,-0.014854424,NA,0.154500887,0.741
5/8/2015,0.512526029,-0.086831356,0.297979798,0.308716827,0.014715671,0.295363311,NA,0.651154619,0.302733205,0.37995129,-0.026809522,-0.002992675,-0.066109114,-0.158328625,-0.115837529,0.039838896,-0.025094844,NA,0.145060999,0.754
5/11/2015,0.553410089,-0.082293265,0.346938776,0.323675015,0.071337471,0.322801391,NA,0.745486761,0.331707957,0.391690407,-0.034859401,0.010187081,-0.031726862,-0.160755896,-0.124987958,0.039838896,-0.02604571,NA,0.167275297,0.75
5/12/2015,0.582026307,-0.090724805,0.338383838,0.350373355,0.048701091,0.314010515,NA,0.753623162,0.339573711,0.41700959,-0.040107161,0.016094654,-0.022781511,-0.147048935,-0.149917708,0.057169756,0.020693294,NA,0.174192447,0.782
5/13/2015,0.431248931,-0.106107767,0.340206186,0.382152982,0.059473076,0.302842283,NA,0.773975037,0.329052003,0.408770952,-0.032476087,0.024379606,-0.02765077,-0.15729524,-0.145095716,0.04004594,0.017676712,NA,0.165074883,0.728
5/14/2015,0.310475968,-0.093990871,0.311557789,0.354092711,0.021748625,0.288830219,NA,0.697001325,0.291840596,0.44386641,-0.049012687,0.016680254,-0.030396313,-0.147037981,-0.161884844,0.014393379,0.009711469,NA,0.142367253,0.787
5/15/2015,0.260389248,-0.075877139,0.352331606,0.347771054,0.01704262,0.271356994,NA,0.662249337,0.295039381,0.418055379,-0.053263478,0.020488813,-0.012118724,-0.167869481,-0.170800787,0.043621694,0.005278494,NA,0.138355938,0.821
5/19/2015,0.235504916,-0.066854728,0.366492147,0.351426636,0.01796807,0.264567518,NA,0.645084712,0.283019401,0.421900248,-0.050206637,0.001580783,0.004188429,-0.163700226,-0.09595425,0.040182951,0.006075428,NA,0.141329712,0.921
5/20/2015,0.292936955,-0.07627959,0.361256545,0.349925172,-0.002715572,0.252313026,NA,0.642051248,0.27408793,0.406851405,-0.079306681,0.02505837,-0.023962745,-0.163307301,-0.049280537,-0.021817995,0.023851035,NA,0.138228829,0.949
5/21/2015,0.327829686,-0.047633711,0.340206186,0.340857723,0.029281439,0.285043526,NA,0.634316847,0.297310404,0.411055756,-0.080683561,0.007573665,-0.038419869,-0.151232036,0.006676282,-0.020630855,0.043288792,NA,0.149052517,0.996
5/22/2015,0.301195757,-0.03739202,0.341968912,0.348844551,0.041914534,0.31428389,NA,0.665535889,0.278641098,0.411712642,-0.057429271,0.010833151,-0.039589475,-0.132931933,0.001157504,0.007595966,0.061249597,NA,0.157349425,0.953
5/25/2015,0.310916005,-0.013292457,0.336787565,0.359693243,0.011609681,0.30764664,NA,0.621523158,0.274188003,0.402890276,-0.062351105,0.020675324,-0.010547747,-0.146446068,0.022269408,0.056875624,0.067716513,NA,0.160009629,0.924
5/26/2015,0.268576149,0.002254531,0.345549738,0.386762765,0.004939049,0.312108049,NA,0.568495316,0.295493902,0.401663053,-0.043116573,0.039745296,0.018517542,-0.150130552,0.029989077,0.045400763,0.0757792,NA,0.162626707,0.897
5/27/2015,0.274047202,-0.008100199,0.357894737,0.376766987,0.021176652,0.305058679,NA,0.609967846,0.27383459,0.401023668,-0.054977243,0.04472695,0.015432918,-0.150433309,0.0544469,0.046887406,0.058493373,NA,0.164140447,0.886
5/28/2015,0.302686457,-0.013853379,0.32642487,0.442704318,0.032878138,0.328525722,NA,0.65649356,0.26907414,0.405552462,-0.021595791,0.050464277,0.016085694,-0.133040167,0.077469604,0.057169756,0.071463583,NA,0.179281453,0.861
5/29/2015,0.22793267,-0.019586615,0.352631579,0.458827427,0.039064736,0.34924697,NA,0.632956361,0.266821954,0.385156144,-0.034511269,0.061370915,0.022836511,-0.141255186,0.072523096,0.040521382,0.057864834,NA,0.173275094,0.837
6/1/2015,0.250640188,-0.037700641,0.385026738,0.442156037,0.045246142,0.283011992,NA,0.672697846,0.259235329,0.400592962,-0.022474741,0.04394361,0.033924411,-0.142191431,0.028684192,0.121552511,0.073946598,NA,0.177393234,0.824
6/2/2015,0.272588873,-0.069624756,0.405405405,0.445796906,0.035667811,0.293976466,NA,0.680528723,0.263503582,0.410232314,-0.031546153,0.043547903,0.011045916,-0.140198266,0.04811114,0.066241339,0.065549068,NA,0.175051642,0.738
6/3/2015,0.287531183,-0.07599391,0.453038674,0.461339885,0.029773207,0.283414626,NA,0.617167888,0.247872551,0.38778895,-0.042182308,0.035490137,0.023669777,-0.122937085,0.057282892,0.07807287,0.05722165,NA,0.173659437,0.734
6/4/2015,0.264359903,-0.020310199,0.461111111,0.462672875,-0.003902182,0.289497674,NA,0.659773743,0.254040576,0.444414803,-0.031100093,0.03428683,0.01819007,-0.112548181,0.074357821,0.107743114,0.067350487,NA,0.185621147,0.719
6/5/2015,0.255900684,-0.004137682,0.434065934,0.494461059,0.027679572,0.283201493,NA,0.646740838,0.244131533,0.470035843,-0.038515309,0.040663981,0.027896298,-0.121660076,0.082994974,0.107545769,0.088668024,NA,0.189979558,0.721
6/8/2015,0.23522156,0.022827924,0.463276836,0.506149546,0.022677887,0.308395448,NA,0.609082185,0.259166028,0.524868012,-0.034796756,0.061468841,0.075790624,-0.098321988,0.09166245,0.127412668,0.084471987,NA,0.203709578,0.726
6/9/2015,0.201198543,0.020791811,0.423913043,0.541777011,0.03102782,0.349448562,NA,0.583094131,0.255872879,0.53233309,-0.026905143,0.069131275,0.021540408,-0.107162679,0.101781876,0.112865834,0.06881755,NA,0.198720376,0.77
6/10/2015,0.163497958,0.032251295,0.434065934,0.526658996,0.029101396,0.284947819,NA,0.595731175,0.234492823,0.513288035,-0.045469492,0.05834963,0.003400595,-0.119414307,0.089710493,0.091901403,0.055693987,NA,0.184262984,0.865
6/11/2015,0.122409939,0.022305986,0.390374332,0.507156402,0.004187455,0.268144572,NA,0.563103688,0.221050288,0.515088979,-0.046352497,0.049553797,0.000183763,-0.123293738,0.097640956,0.086598681,0.010075836,NA,0.168014277,0.802
6/12/2015,0.152762922,-0.012209888,0.413043478,0.491490777,-0.002724447,0.283985292,NA,0.620220297,0.206430061,0.517289281,-0.048886254,0.047948502,0.022064898,-0.137287584,0.102689344,0.063044904,0.01466503,NA,0.170907913,0.783
6/15/2015,0.159894735,-0.009805922,0.460674157,0.504792768,0.002465065,0.298803053,NA,0.625333267,0.209801431,0.501422677,-0.059884416,0.028866355,0.030632406,-0.145180737,0.100292367,0.074703673,-0.018864071,NA,0.172746676,0.765
6/16/2015,0.088169079,-0.010932988,0.45,0.500860895,0.000179928,0.258849193,NA,0.647738473,0.204777431,0.51507897,-0.068125708,0.023867796,0.017469,-0.116091443,0.107134347,0.083165816,0.014274504,NA,0.169775956,0.734
6/17/2015,0.096091886,-0.02038746,0.455555556,0.491115638,-0.002609072,0.249672166,NA,0.652892562,0.206712588,0.511148122,-0.06150324,0.034179609,0.020754341,-0.125196114,0.018835042,0.074569381,0.018217898,NA,0.163753056,0.733
6/18/2015,0.059793942,-0.013517884,0.469273743,0.397277859,0.000754356,0.222333253,NA,0.637024793,0.18065807,0.445511277,-0.065900445,0.040591141,0.043682104,-0.129791217,0.050989705,0.095220006,0.007042576,NA,0.152558955,0.76
6/19/2015,0.113435584,0.052703054,0.508474576,0.446663194,0.025798167,0.249720512,NA,0.694775132,0.197026398,0.401943534,-0.040085755,0.06011489,0.058492462,-0.101298214,0.045277857,0.076395983,0.008806727,NA,0.174890256,0.755
6/22/2015,0.088011684,0.058229459,0.530726257,0.431638887,-0.011649799,0.233274449,NA,0.75533714,0.147303501,0.449983435,-0.067368551,0.060398441,0.054623456,-0.152960902,0.01557706,0.084874391,0.017940256,NA,0.168496198,0.76
6/23/2015,0.102599028,0.046645137,0.588888889,0.451601803,-0.016628534,0.213166453,NA,0.7893835,0.141904944,0.42227668,-0.089742356,0.051042409,0.033645412,-0.161476135,0.01557706,0.105804486,0.027716795,NA,0.170150348,0.782
6/24/2015,0.09271301,0.048230469,0.390243902,0.449347396,-0.023358357,0.219848159,NA,0.894718345,0.161650078,0.411938657,-0.089253067,0.065060564,0.047821198,-0.172703361,0.024319876,0.09689816,0.025776065,NA,0.165203193,0.788
6/25/2015,0.033367867,0.024749461,0.407035176,0.439453129,-0.020256926,0.185135085,NA,0.759411422,0.138521278,0.410259993,-0.08783405,0.031518865,0.042019362,-0.168623174,0.019987864,0.066501689,0.023284817,NA,0.144033241,0.786
6/26/2015,0.029847413,0.019145152,0.362244898,0.44628359,-0.027509836,0.179356677,NA,0.69811959,0.140845627,0.438773393,-0.099503367,0.003124632,0.032146089,-0.15078806,0.01994622,0.045171744,0.014099077,NA,0.134456427,0.765
6/29/2015,0.103280223,0.044171259,0.370558376,0.490959431,0.003615363,0.224359617,NA,0.810973451,0.195811128,0.464015491,-0.066827284,0.042715187,0.068517087,-0.124772753,0.050298973,0.068226484,0.027896939,NA,0.173362436,0.74
6/30/2015,0.102932351,0.029304768,0.395833333,0.480989496,0.028531791,0.21470336,NA,0.850933872,0.18551822,0.475342943,-0.036722172,0.051050913,0.06909511,-0.122142882,0.046011415,0.066841936,0.029541827,NA,0.179235393,0.775
7/2/2015,0.142694864,-0.019043105,0.395939086,0.487237011,-0.009416467,0.198393104,NA,0.924332453,0.179316832,0.485524543,-0.059347613,0.045724479,0.069454666,-0.10396102,0.028863606,0.090210242,0.060444748,NA,0.182272964,0.806
7/3/2015,0.151682454,-0.012619821,0.408163265,0.485396255,-0.004914788,0.201717479,NA,0.924971933,0.185938444,0.477373432,-0.029997775,0.05047568,0.096066304,-0.096169154,0.02877347,0.157196818,0.061659075,NA,0.192857067,0.86
7/6/2015,0.133213302,-0.028448123,0.443298969,0.498348678,-0.023606139,0.20232767,NA,0.975275695,0.192030483,0.53155197,-0.045849145,0.051598283,0.110441222,-0.094266201,0.012268968,0.134191589,0.06025245,NA,0.197039355,0.86
7/7/2015,0.157084693,-0.053237406,0.453125,0.507420499,-0.01913086,0.198563414,NA,0.930812781,0.196996468,0.503178311,-0.031557989,0.046128651,0.077107023,-0.075730174,0.029140263,0.126782341,0.071680326,NA,0.194897709,0.876
7/8/2015,0.195690686,-0.030319581,0.5,0.506482139,-0.004075967,0.212629393,NA,0.869738783,0.208612439,0.511324375,-0.025981886,0.059547501,0.081955373,-0.061075667,0.068506284,0.09528865,0.089275695,NA,0.204849888,0.896
7/9/2015,0.243354004,-0.012476158,0.455497382,0.515822432,0.014767441,0.233089552,NA,0.84966638,0.229766367,0.539668772,0.01136964,0.069806867,0.109496305,-0.037762684,0.05792667,0.103700783,0.089231608,NA,0.217057835,0.941
